codigo_municipio,municipio,grupo,variable,mes,dentro de establecimientos hombres menores a 6 meses,dentro de establecimientos mujeres menores a 6 meses,fuera de establecimientos hombres menores a 6 meses,fuera de establecimientos mujeres menores a 6 meses,dentro de establecimientos hombres de 6 meses a 1 año,dentro de establecimientos mujeres de 6 meses a 1 año,fuera de establecimientos hombres de 6 meses a 1 año,fuera de establecimientos mujeres de 6 meses a 1 año,dentro de establecimientos hombres de 1 a 4 años,dentro de establecimientos mujeres de 1 a 4 años,fuera de establecimientos hombres de 1 a 4 años,fuera de establecimientos mujeres de 1 a 4 años,dentro de establecimientos hombres de 5 a 9 años,dentro de establecimientos mujeres de 5 a 9 años,fuera de establecimientos hombres de 5 a 9 años,fuera de establecimientos mujeres de 5 a 9 años,dentro de establecimientos hombres de 10 a 14 años,dentro de establecimientos mujeres de 10 a 14 años,fuera de establecimientos hombres de 10 a 14 años,fuera de establecimientos mujeres de 10 a 14 años,dentro de establecimientos hombres de 15 a 19 años,dentro de establecimientos mujeres de 15 a 19 años,fuera de establecimientos hombres de 15 a 19 años,fuera de establecimientos mujeres de 15 a 19 años,dentro de establecimientos hombres de 20 a 39 años,dentro de establecimientos mujeres de 20 a 39 años,fuera de establecimientos hombres de 20 a 39 años,fuera de establecimientos mujeres de 20 a 39 años,dentro de establecimientos hombres de 40 a 49 años,dentro de establecimientos mujeres de 40 a 49 años,fuera de establecimientos hombres de 40 a 49 años,fuera de establecimientos mujeres de 40 a 49 años,dentro de establecimientos hombres de 50 a 59 años,dentro de establecimientos mujeres de 50 a 59 años,fuera de establecimientos hombres de 50 a 59 años,fuera de establecimientos mujeres de 50 a 59 años,dentro de establecimientos hombres de 60 y más años,dentro de establecimientos mujeres de 60 y más años,fuera de establecimientos hombres de 60 y más años,fuera de establecimientos mujeres de 60 y más años,dentro de establecimientos total,fuera de establecimientos total,total
50203,LLALLAGUA,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,2
20901,LURIBAY,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,5,1,6
70903,MAIRANA,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,1,3,2,5
20607,MAPIRI,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2
71003,MINEROS,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4
31301,MIZQUE,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3
20402,MOCOMOCO,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,2,6,2,8
10501,MONTEAGUDO,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,3,0,8,0,8
71001,MONTERO,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,1,1,0,2,2,1,1,7,5,2,7,18,16,34
30302,MOROCHATA,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,3,2,5
50404,OCURI,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2
30203,OMEREQUE,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
40101,ORURO,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,4,2,1,1,9,7,1,2,17,18,35
10401,PADILLA,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,3,3,4,7
70502,PAILON,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,4
20102,PALCA,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
21104,PALOS BLANCOS,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,4,3,7
70902,PAMPA GRANDE,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,3
21305,PATACAMAYA,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
50403,POCOATA,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,3,2,5
31203,POCONA,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,4
31202,POJO (CBBA),mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,3,3,6
51203,PORCO,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
70601,PORTACHUELO,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,3,0,1,4,5,9
50101,POTOSI,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,2,0,0,6,5,0,0,9,9,18
10302,PRESTO,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,3
21201,PUCARANI,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,3,5
20401,PUERTO ACOSTA,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,3,1,4
20403,PUERTO CARABUCO,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
21204,PUERTO PEREZ,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
71401,PUERTO SUAREZ,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
31205,PUERTO VILLARROEL,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
51101,PUNA,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,2,10,12
31401,PUNATA,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,5,2,1,6,6,12
20604,QUIABAYA,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
30901,QUILLACOLLO,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,2,0,1,3,0,4,7,9,8,19,20,39
21002,QUIME,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
50402,RAVELO,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2
80301,REYES,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,4
80201,RIBERALTA,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,1,2,0,0,3,0,0,0,3,2,0,2,4,9,7,20,19,39
70503,ROBORE,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2
80304,RURRENABAQUE,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,3,2,5
40901,SABAYA,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
31001,SACABA,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,0,2,2,12,16,19,19,38
30404,SACABAMBA,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
50701,SACACA,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3
71302,SAIPINA,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2
40801,SALINAS DE GARCI MENDOZA,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
70901,SAMAIPATA,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,1,3
20805,SAN ANDRES DE MACHACA,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
31403,SAN BENITO,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,3
80302,SAN BORJA,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,2,3,3,7,6,13
21502,SAN BUENA VENTURA,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
80501,SAN IGNACIO,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,5,1,6
70301,SAN IGNACIO DE VELASCO,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,1,5,1,8,6,14
80701,SAN JOAQUIN,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
70501,SAN JOSE DE CHIQUITOS,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,3,3,6
60501,SAN LORENZO(TJA),mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
10702,SAN LUCAS,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,4,2,6
71201,SAN MATIAS,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,4,1,5
70302,SAN MIGUEL DE VELASCO,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,3,4
71005,SAN PEDRO,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,1,3
50501,SAN PEDRO DE BUENA VISTA,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,3
21801,SAN PEDRO DE CURAHUARA,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2
21702,SAN PEDRO DE TIQUINA,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4
80401,SANTA ANA,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,4,2,6
70101,SANTA CRUZ DE LA SIERRA,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,7,1,1,0,27,11,4,0,20,12,2,1,38,26,1,2,118,99,27,33,248,186,434
80303,SANTA ROSA,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,5,1,6
70602,SANTA ROSA DEL SARA,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
20308,SANTIAGO DE CALLAPA,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
41401,SANTIAGO DE HUARI,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
20205,SANTIAGO DE HUATA,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2
21901,SANTIAGO DE MACHACA,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2
30702,SANTIVAÑES,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,3
20902,SAPAHAQUI,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,4
31602,SHINAOTA,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
21301,SICA SICA (VILLA AROMA),mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
30703,SICAYA,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
30902,SIPE SIPE,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,8,8,8,16
10403,SOPACHUY,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
20601,SORATA,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2
10101,SUCRE,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,7,3,1,0,2,1,6,3,3,0,14,17,0,2,38,26,64
31404,TACACHI,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
50303,TACOBAMBA,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5
30602,TACOPAYA,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,4
31101,TAPACARI,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,1,7,8
10601,TARABUCO,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,6,3,7,10
20807,TARACO,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
60101,TARIJA,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,4,3,0,0,2,5,1,0,22,15,0,0,35,23,58
10202,TARVITA,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,3,1,4
20803,TIAHUANACU,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3
20606,TIPUANI,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
30903,TIQUIPAYA,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3,2,4,4,8
31601,TIRAQUE (CBBA),mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,2,3,5
30803,TOLATA,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
50502,TORO TORO,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
31201,TOTORA(CBBA),mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,4
41301,TOTORA(ORR),mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
80101,TRINIDAD,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,7,1,1,0,2,4,1,0,6,6,0,0,20,18,1,2,41,31,72
50801,TUPIZA,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,3,2,3,6,6,12
21302,UMALA,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2
51201,UYUNI,mortalidad,otras muertes en mayores de 5 anos,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,1,3,0,0,1,0,0,0,2,0,10,3,13
