codigo_municipio,municipio,grupo,variable,mes,hombres de 1 año,mujeres de 1 año,hombres de 1 a 2 años,mujeres de 1 a 2 años,hombres de 2 a 5 años,mujeres de 2 a 5 años,hombres total,mujeres total,total
10501,MONTEAGUDO,talla para la edad (t/e),talla baja (tb),2008-10-01,12,3,24,11,61,45,97,59,156
71001,MONTERO,talla para la edad (t/e),talla baja (tb),2008-10-01,32,14,37,7,39,56,108,77,185
70803,MORO MORO,talla para la edad (t/e),talla baja (tb),2008-10-01,0,1,1,1,0,3,1,5,6
30302,MOROCHATA,talla para la edad (t/e),talla baja (tb),2008-10-01,24,15,59,60,46,43,129,118,247
90401,NACEBE (SANTA ROSA DEL ABUNA),talla para la edad (t/e),talla baja (tb),2008-10-01,1,0,1,0,0,0,2,0,2
90501,NUEVO MANOA (NUEVA ESPERANZA),talla para la edad (t/e),talla baja (tb),2008-10-01,0,2,2,1,0,4,2,7,9
50404,OCURI,talla para la edad (t/e),talla baja (tb),2008-10-01,30,38,80,86,81,73,191,197,388
30203,OMEREQUE,talla para la edad (t/e),talla baja (tb),2008-10-01,1,1,1,2,2,2,4,5,9
40101,ORURO,talla para la edad (t/e),talla baja (tb),2008-10-01,87,66,151,95,93,87,331,248,579
60201,PADCAYA,talla para la edad (t/e),talla baja (tb),2008-10-01,3,0,6,3,2,6,11,9,20
10401,PADILLA,talla para la edad (t/e),talla baja (tb),2008-10-01,29,10,14,26,85,86,128,122,250
70502,PAILON,talla para la edad (t/e),talla baja (tb),2008-10-01,5,8,4,6,12,2,21,16,37
20102,PALCA,talla para la edad (t/e),talla baja (tb),2008-10-01,4,0,3,5,5,4,12,9,21
21104,PALOS BLANCOS,talla para la edad (t/e),talla baja (tb),2008-10-01,9,5,12,20,21,12,42,37,79
40802,PAMPA AULLAGAS,talla para la edad (t/e),talla baja (tb),2008-10-01,6,5,10,6,19,18,35,29,64
70902,PAMPA GRANDE,talla para la edad (t/e),talla baja (tb),2008-10-01,1,1,1,2,5,12,7,15,22
21802,PAPEL PAMPA,talla para la edad (t/e),talla baja (tb),2008-10-01,0,0,0,2,6,0,6,2,8
30202,PASORAPA,talla para la edad (t/e),talla baja (tb),2008-10-01,0,2,3,4,2,4,5,10,15
21305,PATACAMAYA,talla para la edad (t/e),talla baja (tb),2008-10-01,9,8,15,10,10,15,34,33,67
40602,PAZÑA,talla para la edad (t/e),talla baja (tb),2008-10-01,1,1,10,4,10,10,21,15,36
20702,PELECHUCO,talla para la edad (t/e),talla baja (tb),2008-10-01,6,4,5,13,7,8,18,25,43
50403,POCOATA,talla para la edad (t/e),talla baja (tb),2008-10-01,58,44,83,70,100,86,241,200,441
31203,POCONA,talla para la edad (t/e),talla baja (tb),2008-10-01,1,4,10,7,7,6,18,17,35
31202,POJO (CBBA),talla para la edad (t/e),talla baja (tb),2008-10-01,9,2,9,8,15,13,33,23,56
40601,POOPO,talla para la edad (t/e),talla baja (tb),2008-10-01,3,2,2,0,1,1,6,3,9
51203,PORCO,talla para la edad (t/e),talla baja (tb),2008-10-01,19,21,17,30,8,14,44,65,109
10103,POROMA,talla para la edad (t/e),talla baja (tb),2008-10-01,19,31,46,50,102,74,167,155,322
70103,PORONGO,talla para la edad (t/e),talla baja (tb),2008-10-01,3,1,1,1,1,1,5,3,8
70601,PORTACHUELO,talla para la edad (t/e),talla baja (tb),2008-10-01,0,0,0,1,5,5,5,6,11
90102,PORVENIR,talla para la edad (t/e),talla baja (tb),2008-10-01,1,2,0,1,0,1,1,4,5
70804,POSTRER VALLE,talla para la edad (t/e),talla baja (tb),2008-10-01,0,0,1,0,1,0,2,0,2
50101,POTOSI,talla para la edad (t/e),talla baja (tb),2008-10-01,123,89,118,79,154,120,395,288,683
10302,PRESTO,talla para la edad (t/e),talla baja (tb),2008-10-01,12,10,37,24,64,42,113,76,189
70805,PUCARA,talla para la edad (t/e),talla baja (tb),2008-10-01,3,1,1,1,9,0,13,2,15
21201,PUCARANI,talla para la edad (t/e),talla baja (tb),2008-10-01,9,6,6,3,10,9,25,18,43
20401,PUERTO ACOSTA,talla para la edad (t/e),talla baja (tb),2008-10-01,6,12,6,9,15,14,27,35,62
20403,PUERTO CARABUCO,talla para la edad (t/e),talla baja (tb),2008-10-01,3,5,5,9,16,20,24,34,58
90301,PUERTO GONZALO MORENO,talla para la edad (t/e),talla baja (tb),2008-10-01,7,2,14,9,11,15,32,26,58
21204,PUERTO PEREZ,talla para la edad (t/e),talla baja (tb),2008-10-01,2,0,1,0,2,2,5,2,7
90201,PUERTO RICO,talla para la edad (t/e),talla baja (tb),2008-10-01,5,1,17,11,7,13,29,25,54
80703,PUERTO SILES,talla para la edad (t/e),talla baja (tb),2008-10-01,0,0,0,4,0,1,0,5,5
71401,PUERTO SUAREZ,talla para la edad (t/e),talla baja (tb),2008-10-01,2,0,3,3,0,1,5,4,9
31205,PUERTO VILLARROEL,talla para la edad (t/e),talla baja (tb),2008-10-01,20,8,22,32,36,62,78,102,180
51101,PUNA,talla para la edad (t/e),talla baja (tb),2008-10-01,50,32,69,58,120,103,239,193,432
31401,PUNATA,talla para la edad (t/e),talla baja (tb),2008-10-01,28,24,33,20,20,20,81,64,145
20604,QUIABAYA,talla para la edad (t/e),talla baja (tb),2008-10-01,3,2,6,4,4,4,13,10,23
30901,QUILLACOLLO,talla para la edad (t/e),talla baja (tb),2008-10-01,9,13,15,5,5,5,29,23,52
21002,QUIME,talla para la edad (t/e),talla baja (tb),2008-10-01,2,2,7,3,20,15,29,20,49
70904,QUIRUSILLAS,talla para la edad (t/e),talla baja (tb),2008-10-01,0,0,0,2,1,0,1,2,3
50402,RAVELO,talla para la edad (t/e),talla baja (tb),2008-10-01,41,43,118,104,193,183,352,330,682
80301,REYES,talla para la edad (t/e),talla baja (tb),2008-10-01,8,4,3,5,1,5,12,14,26
80201,RIBERALTA,talla para la edad (t/e),talla baja (tb),2008-10-01,55,37,90,60,57,38,202,135,337
70503,ROBORE,talla para la edad (t/e),talla baja (tb),2008-10-01,8,2,4,4,2,4,14,10,24
40901,SABAYA,talla para la edad (t/e),talla baja (tb),2008-10-01,5,2,3,0,9,5,17,7,24
31001,SACABA,talla para la edad (t/e),talla baja (tb),2008-10-01,43,22,59,67,67,61,169,150,319
30404,SACABAMBA,talla para la edad (t/e),talla baja (tb),2008-10-01,3,5,5,7,7,13,15,25,40
50701,SACACA,talla para la edad (t/e),talla baja (tb),2008-10-01,72,67,92,93,142,176,306,336,642
71302,SAIPINA,talla para la edad (t/e),talla baja (tb),2008-10-01,0,0,0,0,1,0,1,0,1
40801,SALINAS DE GARCI MENDOZA,talla para la edad (t/e),talla baja (tb),2008-10-01,3,3,8,7,24,12,35,22,57
70901,SAMAIPATA,talla para la edad (t/e),talla baja (tb),2008-10-01,1,1,0,3,5,5,6,9,15
51601,SAN AGUSTIN,talla para la edad (t/e),talla baja (tb),2008-10-01,0,0,1,0,0,0,1,0,1
80602,SAN ANDRES,talla para la edad (t/e),talla baja (tb),2008-10-01,1,2,5,13,7,9,13,24,37
20805,SAN ANDRES DE MACHACA,talla para la edad (t/e),talla baja (tb),2008-10-01,0,1,1,1,0,1,1,3,4
51003,SAN ANTONIO DE ESMORUCO,talla para la edad (t/e),talla baja (tb),2008-10-01,1,2,5,3,9,2,15,7,22
71105,SAN ANTONIO DE LOMERIO,talla para la edad (t/e),talla baja (tb),2008-10-01,2,2,15,9,19,18,36,29,65
31403,SAN BENITO,talla para la edad (t/e),talla baja (tb),2008-10-01,2,1,10,2,8,10,20,13,33
80302,SAN BORJA,talla para la edad (t/e),talla baja (tb),2008-10-01,5,0,6,8,10,12,21,20,41
21502,SAN BUENA VENTURA,talla para la edad (t/e),talla baja (tb),2008-10-01,5,4,4,4,3,9,12,17,29
70402,SAN CARLOS,talla para la edad (t/e),talla baja (tb),2008-10-01,1,2,1,2,3,2,5,6,11
80501,SAN IGNACIO,talla para la edad (t/e),talla baja (tb),2008-10-01,13,14,11,16,10,15,34,45,79
70301,SAN IGNACIO DE VELASCO,talla para la edad (t/e),talla baja (tb),2008-10-01,7,3,6,5,5,9,18,17,35
80102,SAN JAVIER(BNI),talla para la edad (t/e),talla baja (tb),2008-10-01,1,2,1,3,1,0,3,5,8
71102,SAN JAVIER(STC),talla para la edad (t/e),talla baja (tb),2008-10-01,0,1,0,0,0,0,0,1,1
80701,SAN JOAQUIN,talla para la edad (t/e),talla baja (tb),2008-10-01,3,5,6,3,2,4,11,12,23
70501,SAN JOSE DE CHIQUITOS,talla para la edad (t/e),talla baja (tb),2008-10-01,4,6,5,4,7,9,16,19,35
70404,SAN JUAN DE YAPACANI,talla para la edad (t/e),talla baja (tb),2008-10-01,5,1,4,4,3,6,12,11,23
71104,SAN JULIAN,talla para la edad (t/e),talla baja (tb),2008-10-01,1,3,7,8,14,22,22,33,55
90302,SAN LORENZO(PND),talla para la edad (t/e),talla baja (tb),2008-10-01,0,0,1,3,1,6,2,9,11
60501,SAN LORENZO(TJA),talla para la edad (t/e),talla baja (tb),2008-10-01,4,5,19,15,20,12,43,32,75
10702,SAN LUCAS,talla para la edad (t/e),talla baja (tb),2008-10-01,64,52,130,122,288,336,482,510,992
71201,SAN MATIAS,talla para la edad (t/e),talla baja (tb),2008-10-01,1,2,0,0,0,0,1,2,3
70302,SAN MIGUEL DE VELASCO,talla para la edad (t/e),talla baja (tb),2008-10-01,0,0,1,0,0,0,1,0,1
51001,SAN PABLO DE LIPEZ,talla para la edad (t/e),talla baja (tb),2008-10-01,6,8,16,7,14,11,36,26,62
71005,SAN PEDRO,talla para la edad (t/e),talla baja (tb),2008-10-01,8,3,4,5,5,11,17,19,36
50501,SAN PEDRO DE BUENA VISTA,talla para la edad (t/e),talla baja (tb),2008-10-01,30,26,70,54,63,66,163,146,309
21801,SAN PEDRO DE CURAHUARA,talla para la edad (t/e),talla baja (tb),2008-10-01,0,0,0,0,2,3,2,3,5
50902,SAN PEDRO DE QUEMES,talla para la edad (t/e),talla baja (tb),2008-10-01,0,0,2,2,1,0,3,2,5
21702,SAN PEDRO DE TIQUINA,talla para la edad (t/e),talla baja (tb),2008-10-01,1,4,5,3,6,9,12,16,28
90202,SAN PEDRO(PND),talla para la edad (t/e),talla baja (tb),2008-10-01,0,1,1,0,1,9,2,10,12
80702,SAN RAMON,talla para la edad (t/e),talla baja (tb),2008-10-01,1,1,2,2,2,1,5,4,9
80401,SANTA ANA,talla para la edad (t/e),talla baja (tb),2008-10-01,9,1,7,4,2,0,18,5,23
70101,SANTA CRUZ DE LA SIERRA,talla para la edad (t/e),talla baja (tb),2008-10-01,133,101,77,106,87,90,297,297,594
80303,SANTA ROSA,talla para la edad (t/e),talla baja (tb),2008-10-01,0,1,3,1,3,4,6,6,12
20308,SANTIAGO DE CALLAPA,talla para la edad (t/e),talla baja (tb),2008-10-01,0,0,2,1,0,3,2,4,6
41401,SANTIAGO DE HUARI,talla para la edad (t/e),talla baja (tb),2008-10-01,6,8,11,9,38,20,55,37,92
21901,SANTIAGO DE MACHACA,talla para la edad (t/e),talla baja (tb),2008-10-01,4,3,5,1,4,0,13,4,17
30702,SANTIVAÑES,talla para la edad (t/e),talla baja (tb),2008-10-01,0,0,1,0,2,2,3,2,5
40202,SANTUARIO DE QUILLACAS,talla para la edad (t/e),talla baja (tb),2008-10-01,1,1,3,5,29,15,33,21,54
20902,SAPAHAQUI,talla para la edad (t/e),talla baja (tb),2008-10-01,10,1,15,9,35,19,60,29,89
21301,SICA SICA (VILLA AROMA),talla para la edad (t/e),talla baja (tb),2008-10-01,4,4,19,11,25,18,48,33,81
30703,SICAYA,talla para la edad (t/e),talla baja (tb),2008-10-01,0,1,1,4,4,4,5,9,14
30902,SIPE SIPE,talla para la edad (t/e),talla baja (tb),2008-10-01,11,6,15,14,22,21,48,41,89
10403,SOPACHUY,talla para la edad (t/e),talla baja (tb),2008-10-01,15,7,33,24,86,97,134,128,262
40104,SORACACHI,talla para la edad (t/e),talla baja (tb),2008-10-01,10,5,14,10,20,16,44,31,75
20601,SORATA,talla para la edad (t/e),talla baja (tb),2008-10-01,11,14,12,16,22,23,45,53,98
10101,SUCRE,talla para la edad (t/e),talla baja (tb),2008-10-01,37,28,82,45,156,159,275,232,507
20603,TACACOMA,talla para la edad (t/e),talla baja (tb),2008-10-01,1,1,1,0,2,1,4,2,6
50303,TACOBAMBA,talla para la edad (t/e),talla baja (tb),2008-10-01,15,6,10,20,25,26,50,52,102
30602,TACOPAYA,talla para la edad (t/e),talla baja (tb),2008-10-01,13,13,27,20,42,49,82,82,164
51402,TAHUA,talla para la edad (t/e),talla baja (tb),2008-10-01,0,0,2,1,5,0,7,1,8
31101,TAPACARI,talla para la edad (t/e),talla baja (tb),2008-10-01,50,35,70,63,101,90,221,188,409
10601,TARABUCO,talla para la edad (t/e),talla baja (tb),2008-10-01,38,37,78,68,193,194,309,299,608
20807,TARACO,talla para la edad (t/e),talla baja (tb),2008-10-01,0,0,0,0,1,1,1,1,2
30401,TARATA,talla para la edad (t/e),talla baja (tb),2008-10-01,2,2,4,0,4,1,10,3,13
60101,TARIJA,talla para la edad (t/e),talla baja (tb),2008-10-01,22,25,22,22,20,29,64,76,140
10202,TARVITA,talla para la edad (t/e),talla baja (tb),2008-10-01,44,31,88,74,209,194,341,299,640
20608,TEOPONTE,talla para la edad (t/e),talla baja (tb),2008-10-01,1,1,3,2,1,9,5,12,17
20803,TIAWANACU,talla para la edad (t/e),talla baja (tb),2008-10-01,5,5,4,3,2,4,11,12,23
50102,TINGUIPAYA,talla para la edad (t/e),talla baja (tb),2008-10-01,27,30,21,33,57,62,105,125,230
20606,TIPUANI,talla para la edad (t/e),talla baja (tb),2008-10-01,1,0,0,0,2,0,3,0,3
30903,TIQUIPAYA,talla para la edad (t/e),talla baja (tb),2008-10-01,9,4,16,13,13,17,38,34,72
31601,TIRAQUE (CBBA),talla para la edad (t/e),talla baja (tb),2008-10-01,26,15,36,41,47,42,109,98,207
30802,TOCO,talla para la edad (t/e),talla baja (tb),2008-10-01,0,0,1,0,4,7,5,7,12
30803,TOLATA,talla para la edad (t/e),talla baja (tb),2008-10-01,0,3,0,3,2,0,2,6,8
41001,TOLEDO,talla para la edad (t/e),talla baja (tb),2008-10-01,2,1,3,1,7,7,12,9,21
51202,TOMAVE,talla para la edad (t/e),talla baja (tb),2008-10-01,5,5,12,5,12,16,29,26,55
10402,TOMINA,talla para la edad (t/e),talla baja (tb),2008-10-01,5,8,20,23,86,92,111,123,234
50502,TORO TORO,talla para la edad (t/e),talla baja (tb),2008-10-01,23,23,31,21,44,72,98,116,214
31201,TOTORA(CBBA),talla para la edad (t/e),talla baja (tb),2008-10-01,16,12,17,17,11,21,44,50,94
41301,TOTORA(ORR),talla para la edad (t/e),talla baja (tb),2008-10-01,5,3,6,6,5,12,16,21,37
70802,TRIGAL,talla para la edad (t/e),talla baja (tb),2008-10-01,0,0,0,1,0,0,0,1,1
80101,TRINIDAD,talla para la edad (t/e),talla baja (tb),2008-10-01,45,23,28,41,29,34,102,98,200
50801,TUPIZA,talla para la edad (t/e),talla baja (tb),2008-10-01,16,19,25,27,55,54,96,100,196
40402,TURCO,talla para la edad (t/e),talla baja (tb),2008-10-01,4,2,6,7,7,6,17,15,32
21302,UMALA,talla para la edad (t/e),talla baja (tb),2008-10-01,2,1,2,0,3,3,7,4,11
50201,UNCIA,talla para la edad (t/e),talla baja (tb),2008-10-01,17,25,28,21,41,38,86,84,170
60401,URIONDO (A. CONCEPCION),talla para la edad (t/e),talla baja (tb),2008-10-01,10,7,5,8,12,6,27,21,48
71502,URUBICHA,talla para la edad (t/e),talla baja (tb),2008-10-01,7,7,21,20,17,37,45,64,109
51201,UYUNI,talla para la edad (t/e),talla baja (tb),2008-10-01,9,9,13,17,38,36,60,62,122
30502,VACAS,talla para la edad (t/e),talla baja (tb),2008-10-01,6,5,22,17,17,19,45,41,86
70801,VALLEGRANDE,talla para la edad (t/e),talla baja (tb),2008-10-01,1,2,2,4,6,9,9,15,24
20801,VIACHA,talla para la edad (t/e),talla baja (tb),2008-10-01,27,7,29,24,37,39,93,70,163
31302,VILA VILA,talla para la edad (t/e),talla baja (tb),2008-10-01,8,10,31,17,59,37,98,64,162
90502,VILLA NUEVA (LOMA ALTA),talla para la edad (t/e),talla baja (tb),2008-10-01,2,1,2,0,0,4,4,5,9
31402,VILLA RIVERO,talla para la edad (t/e),talla baja (tb),2008-10-01,4,5,2,3,12,12,18,20,38
10801,VILLA SERRANO,talla para la edad (t/e),talla baja (tb),2008-10-01,13,7,29,27,90,78,132,112,244
31003,VILLA TUNARI,talla para la edad (t/e),talla baja (tb),2008-10-01,36,41,47,53,107,62,190,156,346
11001,VILLA VACA GUZMAN (MUYUPAMPA),talla para la edad (t/e),talla baja (tb),2008-10-01,0,3,7,3,11,11,18,17,35
51501,VILLAZON,talla para la edad (t/e),talla baja (tb),2008-10-01,34,11,31,32,74,60,139,103,242
30904,VINTO,talla para la edad (t/e),talla baja (tb),2008-10-01,1,0,5,5,1,1,7,6,13
50602,VITICHI,talla para la edad (t/e),talla baja (tb),2008-10-01,11,6,29,15,33,32,73,53,126
20306,WALDO BALLIVIAN,talla para la edad (t/e),talla baja (tb),2008-10-01,1,0,2,1,1,9,4,10,14
70201,WARNES,talla para la edad (t/e),talla baja (tb),2008-10-01,1,0,1,0,6,6,8,6,14
20903,YACO,talla para la edad (t/e),talla baja (tb),2008-10-01,11,8,15,7,34,23,60,38,98
60301,YACUIBA,talla para la edad (t/e),talla baja (tb),2008-10-01,13,15,32,32,42,39,87,86,173
10602,YAMPARAEZ,talla para la edad (t/e),talla baja (tb),2008-10-01,10,10,32,26,106,91,148,127,275
21103,YANACACHI,talla para la edad (t/e),talla baja (tb),2008-10-01,0,0,2,2,3,4,5,6,11
70403,YAPACANI,talla para la edad (t/e),talla baja (tb),2008-10-01,23,14,20,15,19,14,62,43,105
50103,YOCALLA,talla para la edad (t/e),talla baja (tb),2008-10-01,6,4,11,12,3,2,20,18,38
10102,YOTALA,talla para la edad (t/e),talla baja (tb),2008-10-01,5,3,11,3,46,39,62,45,107
60402,YUNCHARA,talla para la edad (t/e),talla baja (tb),2008-10-01,8,4,14,8,31,14,53,26,79
10301,ZUDAÑEZ,talla para la edad (t/e),talla baja (tb),2008-10-01,4,7,20,28,77,69,101,104,205
51302,ACACIO,talla para la edad (t/e),talla baja (tb),2008-11-01,27,17,25,31,87,96,139,144,283
20201,ACHACACHI,talla para la edad (t/e),talla baja (tb),2008-11-01,8,7,8,19,24,26,40,52,92
20104,ACHOCALLA,talla para la edad (t/e),talla baja (tb),2008-11-01,3,2,5,2,10,7,18,11,29
30201,AIQUILE,talla para la edad (t/e),talla baja (tb),2008-11-01,20,21,40,34,72,43,132,98,230
31303,ALALAY,talla para la edad (t/e),talla baja (tb),2008-11-01,5,1,8,4,19,19,32,24,56
10404,ALCALA,talla para la edad (t/e),talla baja (tb),2008-11-01,0,1,3,2,18,20,21,23,44
20202,ANCORAIMES,talla para la edad (t/e),talla baja (tb),2008-11-01,12,16,18,11,22,31,52,58,110
41201,ANDAMARCA,talla para la edad (t/e),talla baja (tb),2008-11-01,1,5,11,11,31,27,43,43,86
40603,ANTEQUERA,talla para la edad (t/e),talla baja (tb),2008-11-01,2,1,4,2,4,2,10,5,15
30402,ANZALDO,talla para la edad (t/e),talla baja (tb),2008-11-01,1,0,3,8,4,2,8,10,18
20701,APOLO,talla para la edad (t/e),talla baja (tb),2008-11-01,9,1,6,6,11,16,26,23,49
51301,ARAMPAMPA,talla para la edad (t/e),talla baja (tb),2008-11-01,5,11,13,11,14,19,32,41,73
30501,ARANI,talla para la edad (t/e),talla baja (tb),2008-11-01,1,3,7,6,7,18,15,27,42
30403,ARBIETO,talla para la edad (t/e),talla baja (tb),2008-11-01,10,11,8,13,23,25,41,49,90
30601,ARQUE,talla para la edad (t/e),talla baja (tb),2008-11-01,18,16,36,15,57,51,111,82,193
50802,ATOCHA,talla para la edad (t/e),talla baja (tb),2008-11-01,9,7,9,7,16,26,34,40,74
20503,AUCAPATA,talla para la edad (t/e),talla baja (tb),2008-11-01,1,2,5,5,9,5,15,12,27
20502,AYATA,talla para la edad (t/e),talla baja (tb),2008-11-01,8,7,6,8,16,16,30,31,61
21303,AYO AYO,talla para la edad (t/e),talla baja (tb),2008-11-01,16,5,13,10,13,11,42,26,68
30301,AYOPAYA (V. DE INDEPENDENCIA),talla para la edad (t/e),talla baja (tb),2008-11-01,16,11,9,17,24,30,49,58,107
10201,AZURDUY,talla para la edad (t/e),talla baja (tb),2008-11-01,4,3,5,7,21,24,30,34,64
21203,BATALLAS,talla para la edad (t/e),talla baja (tb),2008-11-01,5,5,6,4,8,7,19,16,35
80802,BAURES,talla para la edad (t/e),talla baja (tb),2008-11-01,1,2,2,4,1,2,4,8,12
41202,BELEN DE ANDAMARCA,talla para la edad (t/e),talla baja (tb),2008-11-01,1,0,0,1,6,1,7,2,9
50104,BELEN DE URMIRI,talla para la edad (t/e),talla baja (tb),2008-11-01,0,2,3,6,4,9,7,17,24
90104,BELLA FLOR,talla para la edad (t/e),talla baja (tb),2008-11-01,0,0,1,6,2,4,3,10,13
60202,BERMEJO,talla para la edad (t/e),talla baja (tb),2008-11-01,1,4,4,5,4,10,9,19,28
50301,BETANZOS,talla para la edad (t/e),talla baja (tb),2008-11-01,35,32,104,70,104,102,243,204,447
31501,BOLIVAR,talla para la edad (t/e),talla baja (tb),2008-11-01,22,16,49,21,76,55,147,92,239
90103,BOLPEBRA,talla para la edad (t/e),talla baja (tb),2008-11-01,1,0,0,1,0,0,1,1,2
70707,BOYUIBE,talla para la edad (t/e),talla baja (tb),2008-11-01,1,1,1,2,0,1,2,4,6
70401,BUENA VISTA,talla para la edad (t/e),talla baja (tb),2008-11-01,1,3,1,0,0,0,2,3,5
70703,CABEZAS,talla para la edad (t/e),talla baja (tb),2008-11-01,1,5,10,3,5,5,16,13,29
20905,CAIROMA,talla para la edad (t/e),talla baja (tb),2008-11-01,6,6,11,9,33,31,50,46,96
51102,"CAIZA ""D""",talla para la edad (t/e),talla baja (tb),2008-11-01,13,12,36,23,29,32,78,67,145
21003,CAJUATA,talla para la edad (t/e),talla baja (tb),2008-11-01,1,4,6,4,9,16,16,24,40
20303,CALACOTO,talla para la edad (t/e),talla baja (tb),2008-11-01,8,4,15,4,21,16,44,24,68
21304,CALAMARCA,talla para la edad (t/e),talla baja (tb),2008-11-01,9,12,39,24,36,45,84,81,165
10701,CAMARGO,talla para la edad (t/e),talla baja (tb),2008-11-01,20,17,35,32,67,73,122,122,244
10901,CAMATAQUI (C. VILLA ABECIA),talla para la edad (t/e),talla baja (tb),2008-11-01,4,0,3,3,14,6,21,9,30
70706,CAMIRI,talla para la edad (t/e),talla baja (tb),2008-11-01,1,1,1,6,13,16,15,23,38
30701,CAPINOTA,talla para la edad (t/e),talla baja (tb),2008-11-01,3,1,10,7,12,13,25,21,46
20302,CAQUIAVIRI,talla para la edad (t/e),talla baja (tb),2008-11-01,17,8,20,10,20,22,57,40,97
40102,CARACOLLO,talla para la edad (t/e),talla baja (tb),2008-11-01,20,9,20,16,12,16,52,41,93
22001,CARANAVI,talla para la edad (t/e),talla baja (tb),2008-11-01,16,5,18,19,16,23,50,47,97
60302,CARAPARI,talla para la edad (t/e),talla baja (tb),2008-11-01,1,4,7,3,7,6,15,13,28
50702,CARIPUYO,talla para la edad (t/e),talla baja (tb),2008-11-01,37,16,36,30,92,75,165,121,286
71403,CARMEN RIVERO TORREZ,talla para la edad (t/e),talla baja (tb),2008-11-01,2,2,1,0,0,0,3,2,5
21902,CATACORA,talla para la edad (t/e),talla baja (tb),2008-11-01,4,0,6,0,13,9,23,9,32
21803,CHACARILLA,talla para la edad (t/e),talla baja (tb),2008-11-01,0,0,0,2,4,3,4,5,9
40201,CHALLAPATA,talla para la edad (t/e),talla baja (tb),2008-11-01,26,15,47,44,46,66,119,125,244
50302,CHAQUI,talla para la edad (t/e),talla baja (tb),2008-11-01,5,4,3,5,6,13,14,22,36
70702,CHARAGUA,talla para la edad (t/e),talla baja (tb),2008-11-01,4,3,1,0,1,0,6,3,9
20305,CHARAÑA,talla para la edad (t/e),talla baja (tb),2008-11-01,0,0,4,1,2,3,6,4,10
50202,CHAYANTA,talla para la edad (t/e),talla baja (tb),2008-11-01,12,9,8,16,34,34,54,59,113
31204,CHIMORE,talla para la edad (t/e),talla baja (tb),2008-11-01,1,0,0,1,3,3,4,4,8
40903,CHIPAYA,talla para la edad (t/e),talla baja (tb),2008-11-01,0,1,3,2,2,8,5,11,16
40302,CHOQUE COTA,talla para la edad (t/e),talla baja (tb),2008-11-01,2,2,2,0,2,1,6,3,9
21101,CHULUMANI (V. DE LA LIBERTAD),talla para la edad (t/e),talla baja (tb),2008-11-01,2,0,0,3,5,2,7,5,12
20501,CHUMA,talla para la edad (t/e),talla baja (tb),2008-11-01,12,5,10,12,30,43,52,60,112
30801,CLIZA,talla para la edad (t/e),talla baja (tb),2008-11-01,5,3,8,2,6,11,19,16,35
90101,COBIJA,talla para la edad (t/e),talla baja (tb),2008-11-01,14,12,10,9,11,15,35,36,71
30905,COLCAPIRHUA,talla para la edad (t/e),talla baja (tb),2008-11-01,4,3,5,6,11,4,20,13,33
50901,"COLCHA ""K""",talla para la edad (t/e),talla baja (tb),2008-11-01,15,9,17,18,22,12,54,39,93
21307,COLLANA,talla para la edad (t/e),talla baja (tb),2008-11-01,2,1,0,0,0,2,2,3,5
31002,COLOMI,talla para la edad (t/e),talla baja (tb),2008-11-01,2,5,17,16,23,28,42,49,91
50401,COLQUECHACA,talla para la edad (t/e),talla baja (tb),2008-11-01,88,67,161,124,67,74,316,265,581
21306,COLQUENCHA,talla para la edad (t/e),talla baja (tb),2008-11-01,5,6,5,10,15,8,25,24,49
21004,COLQUIRI,talla para la edad (t/e),talla baja (tb),2008-11-01,2,0,0,0,3,2,5,2,7
20304,COMANCHE,talla para la edad (t/e),talla baja (tb),2008-11-01,3,3,10,5,6,4,19,12,31
71301,COMARAPA,talla para la edad (t/e),talla baja (tb),2008-11-01,7,6,14,6,11,13,32,25,57
20605,COMBAYA,talla para la edad (t/e),talla baja (tb),2008-11-01,0,0,0,4,1,0,1,4,5
71101,CONCEPCION,talla para la edad (t/e),talla baja (tb),2008-11-01,6,5,13,5,9,9,28,19,47
21701,COPACABANA,talla para la edad (t/e),talla baja (tb),2008-11-01,4,4,7,5,1,3,12,12,24
21402,CORIPATA,talla para la edad (t/e),talla baja (tb),2008-11-01,0,2,2,1,0,2,2,5,7
20301,CORO CORO,talla para la edad (t/e),talla baja (tb),2008-11-01,5,4,6,7,9,5,20,16,36
21401,COROICO,talla para la edad (t/e),talla baja (tb),2008-11-01,1,3,6,13,10,6,17,22,39
40301,CORQUE,talla para la edad (t/e),talla baja (tb),2008-11-01,5,3,4,8,5,2,14,13,27
50601,COTAGAITA,talla para la edad (t/e),talla baja (tb),2008-11-01,5,8,26,21,48,46,79,75,154
70102,COTOCA,talla para la edad (t/e),talla baja (tb),2008-11-01,22,40,26,37,32,27,80,104,184
71106,CUATRO CAÑADAS,talla para la edad (t/e),talla baja (tb),2008-11-01,0,0,0,0,1,3,1,3,4
70704,CUEVO,talla para la edad (t/e),talla baja (tb),2008-11-01,0,1,2,3,5,13,7,17,24
10902,CULPINA,talla para la edad (t/e),talla baja (tb),2008-11-01,15,10,27,35,49,83,91,128,219
40401,CURAHUARA DE CARANGAS,talla para la edad (t/e),talla baja (tb),2008-11-01,7,5,14,3,5,5,26,13,39
21602,CURVA,talla para la edad (t/e),talla baja (tb),2008-11-01,1,1,4,3,8,10,13,14,27
