codigo_municipio,municipio,grupo,variable,mes,de-1-ano_masculino,de-1-ano-1_femenino,1-a-menor-de-2-anos_masculino,1-a-menor-de-2-anos-1_femenino,2-a-menor-de-5-anos_masculino,2-a-menor-de-5-anos-1_femenino,totales_total-m,totales-1_total-f,totales-2_total
20701,APOLO,talla para la edad (t/e),talla baja (tb),2009-03-01,3,5,19,15,28,34,50,54,104
51301,ARAMPAMPA,talla para la edad (t/e),talla baja (tb),2009-03-01,6,10,13,8,15,22,34,40,74
30501,ARANI,talla para la edad (t/e),talla baja (tb),2009-03-01,0,2,9,7,5,6,14,15,29
30403,ARBIETO,talla para la edad (t/e),talla baja (tb),2009-03-01,5,7,12,4,11,13,28,24,52
30601,ARQUE,talla para la edad (t/e),talla baja (tb),2009-03-01,35,27,52,19,71,76,158,122,280
50802,ATOCHA,talla para la edad (t/e),talla baja (tb),2009-03-01,3,4,3,3,9,8,15,15,30
20503,AUCAPATA,talla para la edad (t/e),talla baja (tb),2009-03-01,3,3,7,7,8,5,18,15,33
20502,AYATA,talla para la edad (t/e),talla baja (tb),2009-03-01,16,10,16,15,21,18,53,43,96
21303,AYO AYO,talla para la edad (t/e),talla baja (tb),2009-03-01,5,5,8,3,6,5,19,13,32
30301,AYOPAYA (V. DE INDEPENDENCIA),talla para la edad (t/e),talla baja (tb),2009-03-01,17,10,25,30,26,25,68,65,133
10201,AZURDUY,talla para la edad (t/e),talla baja (tb),2009-03-01,15,8,32,21,77,73,124,102,226
21203,BATALLAS,talla para la edad (t/e),talla baja (tb),2009-03-01,3,5,0,3,11,12,14,20,34
80802,BAURES,talla para la edad (t/e),talla baja (tb),2009-03-01,3,0,3,1,3,1,9,2,11
41202,BELEN DE ANDAMARCA,talla para la edad (t/e),talla baja (tb),2009-03-01,1,1,1,1,5,2,7,4,11
50104,BELEN DE URMIRI,talla para la edad (t/e),talla baja (tb),2009-03-01,0,0,1,0,2,2,3,2,5
90104,BELLA FLOR,talla para la edad (t/e),talla baja (tb),2009-03-01,4,2,2,1,8,3,14,6,20
60202,BERMEJO,talla para la edad (t/e),talla baja (tb),2009-03-01,1,1,13,3,6,6,20,10,30
50301,BETANZOS,talla para la edad (t/e),talla baja (tb),2009-03-01,46,25,96,65,119,99,261,189,450
31501,BOLIVAR,talla para la edad (t/e),talla baja (tb),2009-03-01,37,27,67,41,62,53,166,121,287
90103,BOLPEBRA,talla para la edad (t/e),talla baja (tb),2009-03-01,0,2,0,0,7,7,7,9,16
70707,BOYUIBE,talla para la edad (t/e),talla baja (tb),2009-03-01,0,2,2,2,3,6,5,10,15
70401,BUENA VISTA,talla para la edad (t/e),talla baja (tb),2009-03-01,0,0,1,0,5,3,6,3,9
70703,CABEZAS,talla para la edad (t/e),talla baja (tb),2009-03-01,7,9,12,6,13,16,32,31,63
20905,CAIROMA,talla para la edad (t/e),talla baja (tb),2009-03-01,9,13,15,11,31,32,55,56,111
51102,"CAIZA ""D""",talla para la edad (t/e),talla baja (tb),2009-03-01,13,15,10,14,25,26,48,55,103
21003,CAJUATA,talla para la edad (t/e),talla baja (tb),2009-03-01,3,7,10,7,25,15,38,29,67
20303,CALACOTO,talla para la edad (t/e),talla baja (tb),2009-03-01,6,3,5,4,8,10,19,17,36
21304,CALAMARCA,talla para la edad (t/e),talla baja (tb),2009-03-01,10,5,17,10,30,24,57,39,96
10701,CAMARGO,talla para la edad (t/e),talla baja (tb),2009-03-01,22,18,25,30,74,61,121,109,230
10901,CAMATAQUI (C. VILLA ABECIA),talla para la edad (t/e),talla baja (tb),2009-03-01,5,1,2,4,11,14,18,19,37
70706,CAMIRI,talla para la edad (t/e),talla baja (tb),2009-03-01,15,11,12,10,18,30,45,51,96
30701,CAPINOTA,talla para la edad (t/e),talla baja (tb),2009-03-01,8,9,23,23,16,16,47,48,95
20302,CAQUIAVIRI,talla para la edad (t/e),talla baja (tb),2009-03-01,8,4,9,8,18,23,35,35,70
40102,CARACOLLO,talla para la edad (t/e),talla baja (tb),2009-03-01,10,15,17,27,21,15,48,57,105
22001,CARANAVI,talla para la edad (t/e),talla baja (tb),2009-03-01,21,18,36,21,46,38,103,77,180
41503,CARANGAS,talla para la edad (t/e),talla baja (tb),2009-03-01,0,0,0,0,0,1,0,1,1
60302,CARAPARI,talla para la edad (t/e),talla baja (tb),2009-03-01,7,1,5,5,11,14,23,20,43
50702,CARIPUYO,talla para la edad (t/e),talla baja (tb),2009-03-01,32,23,44,33,100,83,176,139,315
21902,CATACORA,talla para la edad (t/e),talla baja (tb),2009-03-01,2,0,10,2,7,7,19,9,28
40201,CHALLAPATA,talla para la edad (t/e),talla baja (tb),2009-03-01,32,17,48,51,62,95,142,163,305
50302,CHAQUI,talla para la edad (t/e),talla baja (tb),2009-03-01,18,15,17,18,18,7,53,40,93
70702,CHARAGUA,talla para la edad (t/e),talla baja (tb),2009-03-01,3,2,4,1,4,6,11,9,20
20305,CHARAÑA,talla para la edad (t/e),talla baja (tb),2009-03-01,1,0,0,0,1,1,2,1,3
50202,CHAYANTA,talla para la edad (t/e),talla baja (tb),2009-03-01,23,20,30,21,44,53,97,94,191
31204,CHIMORE,talla para la edad (t/e),talla baja (tb),2009-03-01,0,2,9,8,25,18,34,28,62
40903,CHIPAYA,talla para la edad (t/e),talla baja (tb),2009-03-01,3,1,1,0,3,16,7,17,24
40302,CHOQUE COTA,talla para la edad (t/e),talla baja (tb),2009-03-01,0,0,1,0,3,3,4,3,7
21101,CHULUMANI (V. DE LA LIBERTAD),talla para la edad (t/e),talla baja (tb),2009-03-01,2,1,3,1,4,5,9,7,16
20501,CHUMA,talla para la edad (t/e),talla baja (tb),2009-03-01,7,10,14,13,28,20,49,43,92
30801,CLIZA,talla para la edad (t/e),talla baja (tb),2009-03-01,1,5,7,2,11,5,19,12,31
90101,COBIJA,talla para la edad (t/e),talla baja (tb),2009-03-01,2,1,1,2,5,5,8,8,16
30101,COCHABAMBA,talla para la edad (t/e),talla baja (tb),2009-03-01,1,2,2,2,0,1,3,5,8
40902,COIPASA,talla para la edad (t/e),talla baja (tb),2009-03-01,0,0,0,0,0,1,0,1,1
30905,COLCAPIRHUA,talla para la edad (t/e),talla baja (tb),2009-03-01,9,7,21,16,8,19,38,42,80
50901,"COLCHA ""K""",talla para la edad (t/e),talla baja (tb),2009-03-01,8,10,15,17,18,17,41,44,85
21307,COLLANA,talla para la edad (t/e),talla baja (tb),2009-03-01,0,1,3,1,2,1,5,3,8
31002,COLOMI,talla para la edad (t/e),talla baja (tb),2009-03-01,4,6,22,8,15,14,41,28,69
70603,COLPA BELGICA,talla para la edad (t/e),talla baja (tb),2009-03-01,0,0,1,1,0,0,1,1,2
50401,COLQUECHACA,talla para la edad (t/e),talla baja (tb),2009-03-01,71,67,105,103,55,48,231,218,449
21306,COLQUENCHA,talla para la edad (t/e),talla baja (tb),2009-03-01,7,7,11,13,8,17,26,37,63
21004,COLQUIRI,talla para la edad (t/e),talla baja (tb),2009-03-01,26,17,20,10,31,41,77,68,145
20304,COMANCHE,talla para la edad (t/e),talla baja (tb),2009-03-01,6,3,7,3,10,8,23,14,37
71301,COMARAPA,talla para la edad (t/e),talla baja (tb),2009-03-01,8,4,4,6,9,6,21,16,37
20605,COMBAYA,talla para la edad (t/e),talla baja (tb),2009-03-01,1,1,3,5,5,10,9,16,25
71101,CONCEPCION,talla para la edad (t/e),talla baja (tb),2009-03-01,23,10,26,7,27,21,76,38,114
21701,COPACABANA,talla para la edad (t/e),talla baja (tb),2009-03-01,0,3,1,0,2,4,3,7,10
21402,CORIPATA,talla para la edad (t/e),talla baja (tb),2009-03-01,0,0,0,0,0,2,0,2,2
20301,CORO CORO,talla para la edad (t/e),talla baja (tb),2009-03-01,3,5,13,11,11,6,27,22,49
21401,COROICO,talla para la edad (t/e),talla baja (tb),2009-03-01,0,1,0,1,7,8,7,10,17
40301,CORQUE,talla para la edad (t/e),talla baja (tb),2009-03-01,4,4,4,3,8,5,16,12,28
50601,COTAGAITA,talla para la edad (t/e),talla baja (tb),2009-03-01,10,11,26,19,39,59,75,89,164
70102,COTOCA,talla para la edad (t/e),talla baja (tb),2009-03-01,9,17,12,18,12,27,33,62,95
71106,CUATRO CAÑADAS,talla para la edad (t/e),talla baja (tb),2009-03-01,0,0,1,1,0,2,1,3,4
70704,CUEVO,talla para la edad (t/e),talla baja (tb),2009-03-01,6,2,4,0,16,4,26,6,32
10902,CULPINA,talla para la edad (t/e),talla baja (tb),2009-03-01,17,24,39,50,78,75,134,149,283
40401,CURAHUARA DE CARANGAS,talla para la edad (t/e),talla baja (tb),2009-03-01,9,6,14,3,8,9,31,18,49
21602,CURVA,talla para la edad (t/e),talla baja (tb),2009-03-01,3,4,4,3,14,4,21,11,32
20804,DESAGUADERO,talla para la edad (t/e),talla baja (tb),2009-03-01,4,4,4,2,10,6,18,12,30
20105,EL ALTO,talla para la edad (t/e),talla baja (tb),2009-03-01,391,255,453,270,428,435,1272,960,2232
40103,EL CHORO,talla para la edad (t/e),talla baja (tb),2009-03-01,0,0,3,1,3,0,6,1,7
71503,EL PUENTE(STC),talla para la edad (t/e),talla baja (tb),2009-03-01,3,3,5,7,15,13,23,23,46
60502,EL PUENTE(TJA),talla para la edad (t/e),talla baja (tb),2009-03-01,5,8,27,19,24,25,56,52,108
70105,EL TORNO,talla para la edad (t/e),talla baja (tb),2009-03-01,5,8,8,7,17,15,30,30,60
10405,EL VILLAR,talla para la edad (t/e),talla baja (tb),2009-03-01,5,1,4,7,46,45,55,53,108
60601,ENTRE RIOS,talla para la edad (t/e),talla baja (tb),2009-03-01,2,6,15,3,11,11,28,20,48
60601,ENTRE RIOS,talla para la edad (t/e),talla baja (tb),2009-03-01,14,21,16,15,27,25,57,61,118
41101,EUCALIPTUS,talla para la edad (t/e),talla baja (tb),2009-03-01,8,7,10,10,11,11,29,28,57
90503,EUREKA (SANTOS MERCADO),talla para la edad (t/e),talla baja (tb),2009-03-01,2,1,0,1,0,1,2,3,5
80402,EXALTACION,talla para la edad (t/e),talla baja (tb),2009-03-01,0,0,2,1,3,3,5,4,9
71004,FERNANDEZ ALONSO,talla para la edad (t/e),talla baja (tb),2009-03-01,1,1,0,1,8,1,9,3,12
90203,FILADELFIA,talla para la edad (t/e),talla baja (tb),2009-03-01,3,5,5,5,11,10,19,20,39
71002,GENERAL SAAVEDRA,talla para la edad (t/e),talla baja (tb),2009-03-01,3,4,3,3,9,9,15,16,31
21601,GRAL. J.J. PEREZ (CHARAZANI),talla para la edad (t/e),talla baja (tb),2009-03-01,14,10,11,9,28,22,53,41,94
20602,GUANAY,talla para la edad (t/e),talla baja (tb),2009-03-01,5,7,4,7,16,14,25,28,53
20802,GUAQUI,talla para la edad (t/e),talla baja (tb),2009-03-01,4,4,3,3,3,3,10,10,20
80202,GUAYARAMERIN,talla para la edad (t/e),talla baja (tb),2009-03-01,16,5,17,10,10,8,43,23,66
70705,GUTIERREZ,talla para la edad (t/e),talla baja (tb),2009-03-01,9,1,13,13,8,15,30,29,59
10502,HUACARETA,talla para la edad (t/e),talla baja (tb),2009-03-01,2,4,10,4,32,23,44,31,75
11002,HUACAYA (VILLA DE HUACAYA),talla para la edad (t/e),talla baja (tb),2009-03-01,2,1,0,4,4,5,6,10,16
40501,HUACHACALLA,talla para la edad (t/e),talla baja (tb),2009-03-01,1,1,0,1,7,9,8,11,19
40701,HUANUNI,talla para la edad (t/e),talla baja (tb),2009-03-01,29,18,24,19,19,15,72,52,124
80803,HUARACAJE,talla para la edad (t/e),talla baja (tb),2009-03-01,1,1,0,0,3,1,4,2,6
41601,HUAYLLAMARCA,talla para la edad (t/e),talla baja (tb),2009-03-01,0,1,2,2,1,0,3,3,6
21005,ICHOCA,talla para la edad (t/e),talla baja (tb),2009-03-01,6,6,6,4,11,6,23,16,39
10304,ICLA,talla para la edad (t/e),talla baja (tb),2009-03-01,27,23,31,30,135,139,193,192,385
10703,INCAHUASI,talla para la edad (t/e),talla baja (tb),2009-03-01,52,42,77,85,194,209,323,336,659
90402,INGAVI (HUMAITA),talla para la edad (t/e),talla baja (tb),2009-03-01,0,0,0,1,1,0,1,1,2
21001,INQUISIVI,talla para la edad (t/e),talla baja (tb),2009-03-01,7,6,6,7,12,13,25,26,51
21102,IRUPANA (VILLA DE LANZA),talla para la edad (t/e),talla baja (tb),2009-03-01,1,5,3,2,13,7,17,14,31
21501,IXIAMAS,talla para la edad (t/e),talla baja (tb),2009-03-01,5,3,8,1,4,4,17,8,25
20806,JESUS DE MACHACA,talla para la edad (t/e),talla baja (tb),2009-03-01,8,5,8,8,30,28,46,41,87
21105,LA ASUNTA,talla para la edad (t/e),talla baja (tb),2009-03-01,2,6,7,9,0,4,9,19,28
70104,LA GUARDIA,talla para la edad (t/e),talla baja (tb),2009-03-01,13,11,14,23,17,14,44,48,92
20101,LA PAZ,talla para la edad (t/e),talla baja (tb),2009-03-01,218,160,218,178,286,252,722,590,1312
70701,LAGUNILLAS,talla para la edad (t/e),talla baja (tb),2009-03-01,3,9,12,3,14,22,29,34,63
21202,LAJA,talla para la edad (t/e),talla baja (tb),2009-03-01,1,2,0,6,4,0,5,8,13
10903,LAS CARRERAS,talla para la edad (t/e),talla baja (tb),2009-03-01,0,0,0,3,6,7,6,10,16
21006,LICOMA PAMPA,talla para la edad (t/e),talla baja (tb),2009-03-01,2,0,4,7,13,5,19,12,31
50203,LLALLAGUA,talla para la edad (t/e),talla baja (tb),2009-03-01,22,22,33,24,52,40,107,86,193
51401,LLICA,talla para la edad (t/e),talla baja (tb),2009-03-01,6,3,5,6,7,10,18,19,37
80601,LORETO,talla para la edad (t/e),talla baja (tb),2009-03-01,0,0,1,0,3,1,4,1,5
20901,LURIBAY,talla para la edad (t/e),talla baja (tb),2009-03-01,3,2,11,9,12,15,26,26,52
40702,MACHACAMARCA,talla para la edad (t/e),talla baja (tb),2009-03-01,4,0,5,2,8,1,17,3,20
11003,MACHARETI,talla para la edad (t/e),talla baja (tb),2009-03-01,2,0,9,1,16,7,27,8,35
80801,MAGDALENA,talla para la edad (t/e),talla baja (tb),2009-03-01,1,1,2,3,2,4,5,8,13
70903,MAIRANA,talla para la edad (t/e),talla baja (tb),2009-03-01,3,1,5,5,1,3,9,9,18
20904,MALLA,talla para la edad (t/e),talla baja (tb),2009-03-01,5,2,10,7,22,13,37,22,59
20607,MAPIRI,talla para la edad (t/e),talla baja (tb),2009-03-01,1,5,10,6,8,10,19,21,40
20103,MECAPACA,talla para la edad (t/e),talla baja (tb),2009-03-01,6,9,8,2,11,7,25,18,43
71003,MINEROS,talla para la edad (t/e),talla baja (tb),2009-03-01,7,3,9,13,9,16,25,32,57
31301,MIZQUE,talla para la edad (t/e),talla baja (tb),2009-03-01,20,8,24,22,54,53,98,83,181
20402,MOCOMOCO,talla para la edad (t/e),talla baja (tb),2009-03-01,14,8,15,7,42,26,71,41,112
51002,MOJINETE,talla para la edad (t/e),talla baja (tb),2009-03-01,0,0,0,1,0,1,0,2,2
10303,MOJOCOYA,talla para la edad (t/e),talla baja (tb),2009-03-01,0,3,9,13,12,15,21,31,52
10501,MONTEAGUDO,talla para la edad (t/e),talla baja (tb),2009-03-01,8,4,13,13,68,56,89,73,162
71001,MONTERO,talla para la edad (t/e),talla baja (tb),2009-03-01,18,4,15,7,33,32,66,43,109
70803,MORO MORO,talla para la edad (t/e),talla baja (tb),2009-03-01,1,0,0,0,3,2,4,2,6
30302,MOROCHATA,talla para la edad (t/e),talla baja (tb),2009-03-01,37,26,63,58,75,67,175,151,326
90401,NACEBE (SANTA ROSA DEL ABUNA),talla para la edad (t/e),talla baja (tb),2009-03-01,0,1,4,4,4,2,8,7,15
20307,NAZACARA DE PACAJES,talla para la edad (t/e),talla baja (tb),2009-03-01,0,1,0,0,0,0,0,1,1
90501,NUEVO MANOA (NUEVA ESPERANZA),talla para la edad (t/e),talla baja (tb),2009-03-01,0,0,0,3,5,1,5,4,9
50404,OCURI,talla para la edad (t/e),talla baja (tb),2009-03-01,31,39,69,84,75,103,175,226,401
70202,OKINAWA,talla para la edad (t/e),talla baja (tb),2009-03-01,0,0,0,0,0,1,0,1,1
30203,OMEREQUE,talla para la edad (t/e),talla baja (tb),2009-03-01,1,1,2,4,4,2,7,7,14
40101,ORURO,talla para la edad (t/e),talla baja (tb),2009-03-01,122,86,165,85,109,80,396,251,647
60201,PADCAYA,talla para la edad (t/e),talla baja (tb),2009-03-01,1,1,3,3,6,5,10,9,19
10401,PADILLA,talla para la edad (t/e),talla baja (tb),2009-03-01,12,8,18,4,61,68,91,80,171
70502,PAILON,talla para la edad (t/e),talla baja (tb),2009-03-01,2,2,3,3,9,6,14,11,25
20102,PALCA,talla para la edad (t/e),talla baja (tb),2009-03-01,2,1,3,2,4,6,9,9,18
21104,PALOS BLANCOS,talla para la edad (t/e),talla baja (tb),2009-03-01,8,4,7,7,14,17,29,28,57
40802,PAMPA AULLAGAS,talla para la edad (t/e),talla baja (tb),2009-03-01,8,5,7,7,26,28,41,40,81
70902,PAMPA GRANDE,talla para la edad (t/e),talla baja (tb),2009-03-01,0,3,3,1,1,3,4,7,11
21802,PAPEL PAMPA,talla para la edad (t/e),talla baja (tb),2009-03-01,0,0,1,2,0,0,1,2,3
30202,PASORAPA,talla para la edad (t/e),talla baja (tb),2009-03-01,4,1,3,4,6,8,13,13,26
21305,PATACAMAYA,talla para la edad (t/e),talla baja (tb),2009-03-01,13,6,5,7,6,11,24,24,48
40602,PAZÑA,talla para la edad (t/e),talla baja (tb),2009-03-01,1,2,8,6,10,7,19,15,34
20702,PELECHUCO,talla para la edad (t/e),talla baja (tb),2009-03-01,11,4,4,7,11,6,26,17,43
50403,POCOATA,talla para la edad (t/e),talla baja (tb),2009-03-01,64,39,81,72,73,97,218,208,426
31203,POCONA,talla para la edad (t/e),talla baja (tb),2009-03-01,3,5,8,11,13,12,24,28,52
31202,POJO (CBBA),talla para la edad (t/e),talla baja (tb),2009-03-01,11,10,16,12,22,12,49,34,83
40601,POOPO,talla para la edad (t/e),talla baja (tb),2009-03-01,4,1,4,10,5,5,13,16,29
51203,PORCO,talla para la edad (t/e),talla baja (tb),2009-03-01,12,4,18,16,15,13,45,33,78
10103,POROMA,talla para la edad (t/e),talla baja (tb),2009-03-01,19,25,49,56,73,87,141,168,309
70103,PORONGO,talla para la edad (t/e),talla baja (tb),2009-03-01,2,0,2,1,0,1,4,2,6
70601,PORTACHUELO,talla para la edad (t/e),talla baja (tb),2009-03-01,4,1,1,1,2,6,7,8,15
90102,PORVENIR,talla para la edad (t/e),talla baja (tb),2009-03-01,2,1,3,2,1,2,6,5,11
70804,POSTRER VALLE,talla para la edad (t/e),talla baja (tb),2009-03-01,0,0,1,0,0,1,1,1,2
50101,POTOSI,talla para la edad (t/e),talla baja (tb),2009-03-01,173,81,158,112,159,166,490,359,849
10302,PRESTO,talla para la edad (t/e),talla baja (tb),2009-03-01,13,7,45,32,93,70,151,109,260
70805,PUCARA,talla para la edad (t/e),talla baja (tb),2009-03-01,0,1,2,1,3,3,5,5,10
21201,PUCARANI,talla para la edad (t/e),talla baja (tb),2009-03-01,8,7,8,5,10,6,26,18,44
20401,PUERTO ACOSTA,talla para la edad (t/e),talla baja (tb),2009-03-01,16,10,23,20,37,31,76,61,137
20403,PUERTO CARABUCO,talla para la edad (t/e),talla baja (tb),2009-03-01,13,4,6,3,25,18,44,25,69
90301,PUERTO GONZALO MORENO,talla para la edad (t/e),talla baja (tb),2009-03-01,6,5,8,6,20,18,34,29,63
21204,PUERTO PEREZ,talla para la edad (t/e),talla baja (tb),2009-03-01,1,1,5,1,6,3,12,5,17
71402,PUERTO QUIJARRO,talla para la edad (t/e),talla baja (tb),2009-03-01,2,0,0,0,0,3,2,3,5
90201,PUERTO RICO,talla para la edad (t/e),talla baja (tb),2009-03-01,8,1,16,6,3,11,27,18,45
80703,PUERTO SILES,talla para la edad (t/e),talla baja (tb),2009-03-01,0,2,2,3,2,1,4,6,10
71401,PUERTO SUAREZ,talla para la edad (t/e),talla baja (tb),2009-03-01,3,2,2,4,0,1,5,7,12
31205,PUERTO VILLARROEL,talla para la edad (t/e),talla baja (tb),2009-03-01,46,36,94,76,94,99,234,211,445
51101,PUNA,talla para la edad (t/e),talla baja (tb),2009-03-01,50,37,74,60,115,133,239,230,469
31401,PUNATA,talla para la edad (t/e),talla baja (tb),2009-03-01,9,13,14,14,13,15,36,42,78
20604,QUIABAYA,talla para la edad (t/e),talla baja (tb),2009-03-01,6,2,5,3,9,1,20,6,26
30901,QUILLACOLLO,talla para la edad (t/e),talla baja (tb),2009-03-01,10,6,9,4,5,14,24,24,48
21002,QUIME,talla para la edad (t/e),talla baja (tb),2009-03-01,2,2,10,8,21,11,33,21,54
70904,QUIRUSILLAS,talla para la edad (t/e),talla baja (tb),2009-03-01,0,0,0,2,0,0,0,2,2
50402,RAVELO,talla para la edad (t/e),talla baja (tb),2009-03-01,34,54,69,60,115,145,218,259,477
80301,REYES,talla para la edad (t/e),talla baja (tb),2009-03-01,6,5,3,5,14,8,23,18,41
80201,RIBERALTA,talla para la edad (t/e),talla baja (tb),2009-03-01,40,32,72,51,38,27,150,110,260
70503,ROBORE,talla para la edad (t/e),talla baja (tb),2009-03-01,2,0,1,1,0,0,3,1,4
80304,RURRENABAQUE,talla para la edad (t/e),talla baja (tb),2009-03-01,4,0,7,3,0,2,11,5,16
40901,SABAYA,talla para la edad (t/e),talla baja (tb),2009-03-01,0,1,2,4,5,1,7,6,13
31001,SACABA,talla para la edad (t/e),talla baja (tb),2009-03-01,33,21,67,41,107,78,207,140,347
30404,SACABAMBA,talla para la edad (t/e),talla baja (tb),2009-03-01,1,4,2,11,9,10,12,25,37
50701,SACACA,talla para la edad (t/e),talla baja (tb),2009-03-01,66,80,118,95,181,196,365,371,736
71302,SAIPINA,talla para la edad (t/e),talla baja (tb),2009-03-01,1,1,0,0,0,1,1,2,3
40801,SALINAS DE GARCI MENDOZA,talla para la edad (t/e),talla baja (tb),2009-03-01,1,2,9,4,19,16,29,22,51
70901,SAMAIPATA,talla para la edad (t/e),talla baja (tb),2009-03-01,0,0,1,0,5,2,6,2,8
51601,SAN AGUSTIN,talla para la edad (t/e),talla baja (tb),2009-03-01,1,0,1,0,3,0,5,0,5
80602,SAN ANDRES,talla para la edad (t/e),talla baja (tb),2009-03-01,1,3,14,1,16,11,31,15,46
20805,SAN ANDRES DE MACHACA,talla para la edad (t/e),talla baja (tb),2009-03-01,1,1,2,2,3,2,6,5,11
51003,SAN ANTONIO DE ESMORUCO,talla para la edad (t/e),talla baja (tb),2009-03-01,4,4,5,2,4,7,13,13,26
71105,SAN ANTONIO DE LOMERIO,talla para la edad (t/e),talla baja (tb),2009-03-01,4,7,7,6,12,20,23,33,56
31403,SAN BENITO,talla para la edad (t/e),talla baja (tb),2009-03-01,9,3,9,13,17,8,35,24,59
80302,SAN BORJA,talla para la edad (t/e),talla baja (tb),2009-03-01,16,10,19,12,21,18,56,40,96
21502,SAN BUENA VENTURA,talla para la edad (t/e),talla baja (tb),2009-03-01,3,3,6,5,9,10,18,18,36
70402,SAN CARLOS,talla para la edad (t/e),talla baja (tb),2009-03-01,3,0,1,1,1,2,5,3,8
80501,SAN IGNACIO,talla para la edad (t/e),talla baja (tb),2009-03-01,12,11,12,12,19,20,43,43,86
70301,SAN IGNACIO DE VELASCO,talla para la edad (t/e),talla baja (tb),2009-03-01,2,2,1,5,4,4,7,11,18
80102,SAN JAVIER(BNI),talla para la edad (t/e),talla baja (tb),2009-03-01,0,1,4,1,2,3,6,5,11
71102,SAN JAVIER(STC),talla para la edad (t/e),talla baja (tb),2009-03-01,3,0,2,1,0,4,5,5,10
80701,SAN JOAQUIN,talla para la edad (t/e),talla baja (tb),2009-03-01,2,3,2,1,4,3,8,7,15
70501,SAN JOSE DE CHIQUITOS,talla para la edad (t/e),talla baja (tb),2009-03-01,11,5,7,4,2,10,20,19,39
70404,SAN JUAN DE YAPACANI,talla para la edad (t/e),talla baja (tb),2009-03-01,1,5,2,9,3,3,6,17,23
71104,SAN JULIAN,talla para la edad (t/e),talla baja (tb),2009-03-01,0,0,7,1,4,3,11,4,15
90302,SAN LORENZO(PND),talla para la edad (t/e),talla baja (tb),2009-03-01,2,2,1,3,12,5,15,10,25
60501,SAN LORENZO(TJA),talla para la edad (t/e),talla baja (tb),2009-03-01,16,3,16,12,19,24,51,39,90
10702,SAN LUCAS,talla para la edad (t/e),talla baja (tb),2009-03-01,71,41,129,93,311,344,511,478,989
71201,SAN MATIAS,talla para la edad (t/e),talla baja (tb),2009-03-01,0,0,0,1,0,0,0,1,1
70302,SAN MIGUEL DE VELASCO,talla para la edad (t/e),talla baja (tb),2009-03-01,0,0,2,0,0,0,2,0,2
51001,SAN PABLO DE LIPEZ,talla para la edad (t/e),talla baja (tb),2009-03-01,3,4,9,4,9,5,21,13,34
71005,SAN PEDRO,talla para la edad (t/e),talla baja (tb),2009-03-01,3,1,2,6,7,10,12,17,29
50501,SAN PEDRO DE BUENA VISTA,talla para la edad (t/e),talla baja (tb),2009-03-01,55,34,46,37,61,59,162,130,292
21801,SAN PEDRO DE CURAHUARA,talla para la edad (t/e),talla baja (tb),2009-03-01,2,1,3,7,7,12,12,20,32
50902,SAN PEDRO DE QUEMES,talla para la edad (t/e),talla baja (tb),2009-03-01,0,0,1,0,0,0,1,0,1
21702,SAN PEDRO DE TIQUINA,talla para la edad (t/e),talla baja (tb),2009-03-01,0,0,1,5,2,0,3,5,8
90202,SAN PEDRO(PND),talla para la edad (t/e),talla baja (tb),2009-03-01,0,3,4,0,3,1,7,4,11
70303,SAN RAFAEL,talla para la edad (t/e),talla baja (tb),2009-03-01,0,0,0,2,0,0,0,2,2
80702,SAN RAMON,talla para la edad (t/e),talla baja (tb),2009-03-01,1,2,3,6,0,1,4,9,13
80401,SANTA ANA,talla para la edad (t/e),talla baja (tb),2009-03-01,5,6,1,0,0,0,6,6,12
70101,SANTA CRUZ DE LA SIERRA,talla para la edad (t/e),talla baja (tb),2009-03-01,147,130,104,108,122,135,373,373,746
80303,SANTA ROSA,talla para la edad (t/e),talla baja (tb),2009-03-01,2,0,3,1,5,1,10,2,12
70602,SANTA ROSA DEL SARA,talla para la edad (t/e),talla baja (tb),2009-03-01,0,0,0,0,1,1,1,1,2
20308,SANTIAGO DE CALLAPA,talla para la edad (t/e),talla baja (tb),2009-03-01,3,4,5,4,3,1,11,9,20
41401,SANTIAGO DE HUARI,talla para la edad (t/e),talla baja (tb),2009-03-01,3,3,2,3,9,11,14,17,31
21901,SANTIAGO DE MACHACA,talla para la edad (t/e),talla baja (tb),2009-03-01,3,3,6,1,9,6,18,10,28
30702,SANTIVAÑES,talla para la edad (t/e),talla baja (tb),2009-03-01,0,0,1,2,16,12,17,14,31
40202,SANTUARIO DE QUILLACAS,talla para la edad (t/e),talla baja (tb),2009-03-01,3,3,9,5,26,17,38,25,63
20902,SAPAHAQUI,talla para la edad (t/e),talla baja (tb),2009-03-01,5,5,11,9,22,18,38,32,70
90303,SENA,talla para la edad (t/e),talla baja (tb),2009-03-01,2,0,0,0,1,0,3,0,3
21301,SICA SICA (VILLA AROMA),talla para la edad (t/e),talla baja (tb),2009-03-01,12,10,8,16,13,9,33,35,68
